"Subject","Pairing","Context","ContextOrder","Familiar","Song","Distort","Actual","SubTrial","Orig_IBI","Orig_SD","T2_Tries","T1_Tries","GMSI_Gen","GMSI_E","GMSI_SA","GMSI_MT","GMSI_PA","GMSI_AE","ContextC","FamiliarC","OrderC","GroupC","GMSI_Gen_Z","GMSI_PA_Z","GMSI_AE_Z","GMSI_MT_Z","GMSI_SA_Z","GMSI_E_Z","GMSI_Gen_hi","GMSI_Gen_lo"
25,"SUFFSlowFirst","Fast","slow fast",1,"My Name Is",-12,698,12,730.11,39.16,2,2,53,29,29,9,47,17,1,1,1,1,-0.921755907639049,0.0588348056070443,-1.67864803541744,-1.25453032358392,0,-0.603055166420818,-1.92175590763905,0.0782440923609507
25,"SUFFSlowFirst","Fast","slow fast",1,"My Name Is",-6,698,10,703,24.34,2,2,53,29,29,9,47,17,1,1,1,1,-0.921755907639049,0.0588348056070443,-1.67864803541744,-1.25453032358392,0,-0.603055166420818,-1.92175590763905,0.0782440923609507
25,"SUFFSlowFirst","Fast","slow fast",1,"My Name Is",0,698,11,699.33,32.44,2,2,53,29,29,9,47,17,1,1,1,1,-0.921755907639049,0.0588348056070443,-1.67864803541744,-1.25453032358392,0,-0.603055166420818,-1.92175590763905,0.0782440923609507
25,"SUFFSlowFirst","Fast","slow fast",1,"My Name Is",6,698,14,709.78,48.73,2,2,53,29,29,9,47,17,1,1,1,1,-0.921755907639049,0.0588348056070443,-1.67864803541744,-1.25453032358392,0,-0.603055166420818,-1.92175590763905,0.0782440923609507
25,"SUFFSlowFirst","Fast","slow fast",1,"My Name Is",12,698,13,703.44,24.78,2,2,53,29,29,9,47,17,1,1,1,1,-0.921755907639049,0.0588348056070443,-1.67864803541744,-1.25453032358392,0,-0.603055166420818,-1.92175590763905,0.0782440923609507
25,"SUFFSlowFirst","Fast","slow fast",1,"My Name Is",18,698,6,665.5,24.34,2,2,53,29,29,9,47,17,1,1,1,1,-0.921755907639049,0.0588348056070443,-1.67864803541744,-1.25453032358392,0,-0.603055166420818,-1.92175590763905,0.0782440923609507
25,"SUFFSlowFirst","Fast","slow fast",1,"My Name Is",24,698,7,642.2,47.68,2,2,53,29,29,9,47,17,1,1,1,1,-0.921755907639049,0.0588348056070443,-1.67864803541744,-1.25453032358392,0,-0.603055166420818,-1.92175590763905,0.0782440923609507
25,"SUFFSlowFirst","Fast","slow fast",1,"My Name Is",27,698,9,648.7,61.48,2,2,53,29,29,9,47,17,1,1,1,1,-0.921755907639049,0.0588348056070443,-1.67864803541744,-1.25453032358392,0,-0.603055166420818,-1.92175590763905,0.0782440923609507
25,"SUFFSlowFirst","Fast","slow fast",1,"My Name Is",30,698,8,659.5,28.42,2,2,53,29,29,9,47,17,1,1,1,1,-0.921755907639049,0.0588348056070443,-1.67864803541744,-1.25453032358392,0,-0.603055166420818,-1.92175590763905,0.0782440923609507
25,"SUFFSlowFirst","Fast","slow fast",1,"Poker Face",-12,504,6,506.23,65.13,1,2,53,29,29,9,47,17,1,1,1,1,-0.921755907639049,0.0588348056070443,-1.67864803541744,-1.25453032358392,0,-0.603055166420818,-1.92175590763905,0.0782440923609507
25,"SUFFSlowFirst","Fast","slow fast",1,"Poker Face",-6,504,11,535.25,89.72,1,2,53,29,29,9,47,17,1,1,1,1,-0.921755907639049,0.0588348056070443,-1.67864803541744,-1.25453032358392,0,-0.603055166420818,-1.92175590763905,0.0782440923609507
25,"SUFFSlowFirst","Fast","slow fast",1,"Poker Face",0,504,13,519.67,68.43,1,2,53,29,29,9,47,17,1,1,1,1,-0.921755907639049,0.0588348056070443,-1.67864803541744,-1.25453032358392,0,-0.603055166420818,-1.92175590763905,0.0782440923609507
25,"SUFFSlowFirst","Fast","slow fast",1,"Poker Face",6,504,7,498.67,54.76,1,2,53,29,29,9,47,17,1,1,1,1,-0.921755907639049,0.0588348056070443,-1.67864803541744,-1.25453032358392,0,-0.603055166420818,-1.92175590763905,0.0782440923609507
25,"SUFFSlowFirst","Fast","slow fast",1,"Poker Face",12,504,12,501.75,51.48,1,2,53,29,29,9,47,17,1,1,1,1,-0.921755907639049,0.0588348056070443,-1.67864803541744,-1.25453032358392,0,-0.603055166420818,-1.92175590763905,0.0782440923609507
25,"SUFFSlowFirst","Fast","slow fast",1,"Poker Face",18,504,9,491.23,56.91,1,2,53,29,29,9,47,17,1,1,1,1,-0.921755907639049,0.0588348056070443,-1.67864803541744,-1.25453032358392,0,-0.603055166420818,-1.92175590763905,0.0782440923609507
25,"SUFFSlowFirst","Fast","slow fast",1,"Poker Face",24,504,10,502.58,55.25,1,2,53,29,29,9,47,17,1,1,1,1,-0.921755907639049,0.0588348056070443,-1.67864803541744,-1.25453032358392,0,-0.603055166420818,-1.92175590763905,0.0782440923609507
25,"SUFFSlowFirst","Fast","slow fast",1,"Poker Face",27,504,14,551.42,101.13,1,2,53,29,29,9,47,17,1,1,1,1,-0.921755907639049,0.0588348056070443,-1.67864803541744,-1.25453032358392,0,-0.603055166420818,-1.92175590763905,0.0782440923609507
25,"SUFFSlowFirst","Fast","slow fast",1,"Poker Face",30,504,8,489.62,50.39,1,2,53,29,29,9,47,17,1,1,1,1,-0.921755907639049,0.0588348056070443,-1.67864803541744,-1.25453032358392,0,-0.603055166420818,-1.92175590763905,0.0782440923609507
25,"SUFFSlowFirst","Slow","slow fast",0,"Electric Chapel",-30,469,14,406.13,18.42,1,1,53,29,29,9,47,17,-1,-1,1,1,-0.921755907639049,0.0588348056070443,-1.67864803541744,-1.25453032358392,0,-0.603055166420818,-1.92175590763905,0.0782440923609507
25,"SUFFSlowFirst","Slow","slow fast",0,"Electric Chapel",-27,469,13,409,18.29,1,1,53,29,29,9,47,17,-1,-1,1,1,-0.921755907639049,0.0588348056070443,-1.67864803541744,-1.25453032358392,0,-0.603055166420818,-1.92175590763905,0.0782440923609507
25,"SUFFSlowFirst","Slow","slow fast",0,"Electric Chapel",-24,469,10,439.64,16.09,1,1,53,29,29,9,47,17,-1,-1,1,1,-0.921755907639049,0.0588348056070443,-1.67864803541744,-1.25453032358392,0,-0.603055166420818,-1.92175590763905,0.0782440923609507
25,"SUFFSlowFirst","Slow","slow fast",0,"Electric Chapel",-18,469,7,461.85,24.96,1,1,53,29,29,9,47,17,-1,-1,1,1,-0.921755907639049,0.0588348056070443,-1.67864803541744,-1.25453032358392,0,-0.603055166420818,-1.92175590763905,0.0782440923609507
25,"SUFFSlowFirst","Slow","slow fast",0,"Electric Chapel",-12,469,8,465.23,27.14,1,1,53,29,29,9,47,17,-1,-1,1,1,-0.921755907639049,0.0588348056070443,-1.67864803541744,-1.25453032358392,0,-0.603055166420818,-1.92175590763905,0.0782440923609507
25,"SUFFSlowFirst","Slow","slow fast",0,"Electric Chapel",-6,469,11,419.6,41.24,1,1,53,29,29,9,47,17,-1,-1,1,1,-0.921755907639049,0.0588348056070443,-1.67864803541744,-1.25453032358392,0,-0.603055166420818,-1.92175590763905,0.0782440923609507
25,"SUFFSlowFirst","Slow","slow fast",0,"Electric Chapel",0,469,12,415.73,27.84,1,1,53,29,29,9,47,17,-1,-1,1,1,-0.921755907639049,0.0588348056070443,-1.67864803541744,-1.25453032358392,0,-0.603055166420818,-1.92175590763905,0.0782440923609507
25,"SUFFSlowFirst","Slow","slow fast",0,"Electric Chapel",6,469,6,429.64,31.13,1,1,53,29,29,9,47,17,-1,-1,1,1,-0.921755907639049,0.0588348056070443,-1.67864803541744,-1.25453032358392,0,-0.603055166420818,-1.92175590763905,0.0782440923609507
25,"SUFFSlowFirst","Slow","slow fast",0,"Electric Chapel",12,469,9,432.71,33.26,1,1,53,29,29,9,47,17,-1,-1,1,1,-0.921755907639049,0.0588348056070443,-1.67864803541744,-1.25453032358392,0,-0.603055166420818,-1.92175590763905,0.0782440923609507
25,"SUFFSlowFirst","Slow","slow fast",0,"Rock Bottom",-30,652,6,612,49.79,1,5,53,29,29,9,47,17,-1,-1,1,1,-0.921755907639049,0.0588348056070443,-1.67864803541744,-1.25453032358392,0,-0.603055166420818,-1.92175590763905,0.0782440923609507
25,"SUFFSlowFirst","Slow","slow fast",0,"Rock Bottom",-27,652,10,628.8,41.5,1,5,53,29,29,9,47,17,-1,-1,1,1,-0.921755907639049,0.0588348056070443,-1.67864803541744,-1.25453032358392,0,-0.603055166420818,-1.92175590763905,0.0782440923609507
25,"SUFFSlowFirst","Slow","slow fast",0,"Rock Bottom",-24,652,14,621.7,66.72,1,5,53,29,29,9,47,17,-1,-1,1,1,-0.921755907639049,0.0588348056070443,-1.67864803541744,-1.25453032358392,0,-0.603055166420818,-1.92175590763905,0.0782440923609507
25,"SUFFSlowFirst","Slow","slow fast",0,"Rock Bottom",-18,652,9,602.64,61.75,1,5,53,29,29,9,47,17,-1,-1,1,1,-0.921755907639049,0.0588348056070443,-1.67864803541744,-1.25453032358392,0,-0.603055166420818,-1.92175590763905,0.0782440923609507
25,"SUFFSlowFirst","Slow","slow fast",0,"Rock Bottom",-12,652,11,634.2,43.48,1,5,53,29,29,9,47,17,-1,-1,1,1,-0.921755907639049,0.0588348056070443,-1.67864803541744,-1.25453032358392,0,-0.603055166420818,-1.92175590763905,0.0782440923609507
25,"SUFFSlowFirst","Slow","slow fast",0,"Rock Bottom",-6,652,13,618.7,54.06,1,5,53,29,29,9,47,17,-1,-1,1,1,-0.921755907639049,0.0588348056070443,-1.67864803541744,-1.25453032358392,0,-0.603055166420818,-1.92175590763905,0.0782440923609507
25,"SUFFSlowFirst","Slow","slow fast",0,"Rock Bottom",0,652,8,625.2,46.16,1,5,53,29,29,9,47,17,-1,-1,1,1,-0.921755907639049,0.0588348056070443,-1.67864803541744,-1.25453032358392,0,-0.603055166420818,-1.92175590763905,0.0782440923609507
25,"SUFFSlowFirst","Slow","slow fast",0,"Rock Bottom",6,652,7,624.3,31.86,1,5,53,29,29,9,47,17,-1,-1,1,1,-0.921755907639049,0.0588348056070443,-1.67864803541744,-1.25453032358392,0,-0.603055166420818,-1.92175590763905,0.0782440923609507
25,"SUFFSlowFirst","Slow","slow fast",0,"Rock Bottom",12,652,12,627.1,51.06,1,5,53,29,29,9,47,17,-1,-1,1,1,-0.921755907639049,0.0588348056070443,-1.67864803541744,-1.25453032358392,0,-0.603055166420818,-1.92175590763905,0.0782440923609507
25,"SUFFSlowFirst","Slow","slow fast",0,"The Boogie That Be",-30,571,6,544.73,107.97,2,2,53,29,29,9,47,17,-1,-1,1,1,-0.921755907639049,0.0588348056070443,-1.67864803541744,-1.25453032358392,0,-0.603055166420818,-1.92175590763905,0.0782440923609507
25,"SUFFSlowFirst","Slow","slow fast",0,"The Boogie That Be",-27,571,13,623.4,55.45,2,2,53,29,29,9,47,17,-1,-1,1,1,-0.921755907639049,0.0588348056070443,-1.67864803541744,-1.25453032358392,0,-0.603055166420818,-1.92175590763905,0.0782440923609507
25,"SUFFSlowFirst","Slow","slow fast",0,"The Boogie That Be",-24,571,8,549.27,109.15,2,2,53,29,29,9,47,17,-1,-1,1,1,-0.921755907639049,0.0588348056070443,-1.67864803541744,-1.25453032358392,0,-0.603055166420818,-1.92175590763905,0.0782440923609507
25,"SUFFSlowFirst","Slow","slow fast",0,"The Boogie That Be",-18,571,7,578.18,99.08,2,2,53,29,29,9,47,17,-1,-1,1,1,-0.921755907639049,0.0588348056070443,-1.67864803541744,-1.25453032358392,0,-0.603055166420818,-1.92175590763905,0.0782440923609507
25,"SUFFSlowFirst","Slow","slow fast",0,"The Boogie That Be",-12,571,14,642.2,33.5,2,2,53,29,29,9,47,17,-1,-1,1,1,-0.921755907639049,0.0588348056070443,-1.67864803541744,-1.25453032358392,0,-0.603055166420818,-1.92175590763905,0.0782440923609507
25,"SUFFSlowFirst","Slow","slow fast",0,"The Boogie That Be",-6,571,9,557.55,105.2,2,2,53,29,29,9,47,17,-1,-1,1,1,-0.921755907639049,0.0588348056070443,-1.67864803541744,-1.25453032358392,0,-0.603055166420818,-1.92175590763905,0.0782440923609507
25,"SUFFSlowFirst","Slow","slow fast",0,"The Boogie That Be",0,571,11,574.91,89.51,2,2,53,29,29,9,47,17,-1,-1,1,1,-0.921755907639049,0.0588348056070443,-1.67864803541744,-1.25453032358392,0,-0.603055166420818,-1.92175590763905,0.0782440923609507
25,"SUFFSlowFirst","Slow","slow fast",0,"The Boogie That Be",6,571,12,600.55,83.34,2,2,53,29,29,9,47,17,-1,-1,1,1,-0.921755907639049,0.0588348056070443,-1.67864803541744,-1.25453032358392,0,-0.603055166420818,-1.92175590763905,0.0782440923609507
25,"SUFFSlowFirst","Slow","slow fast",0,"The Boogie That Be",12,571,10,593.36,80.64,2,2,53,29,29,9,47,17,-1,-1,1,1,-0.921755907639049,0.0588348056070443,-1.67864803541744,-1.25453032358392,0,-0.603055166420818,-1.92175590763905,0.0782440923609507
26,"SUFFFastFirst","Fast","fast slow",1,"Lets Get It Started",-12,571,7,601,82.19,6,1,52,31,22,22,38,30,1,1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Fast","fast slow",1,"Lets Get It Started",-6,571,14,603.8,88.26,6,1,52,31,22,22,38,30,1,1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Fast","fast slow",1,"Lets Get It Started",0,571,13,533.83,60.66,6,1,52,31,22,22,38,30,1,1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Fast","fast slow",1,"Lets Get It Started",6,571,10,558.64,63.2,6,1,52,31,22,22,38,30,1,1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Fast","fast slow",1,"Lets Get It Started",12,571,6,635,55.41,6,1,52,31,22,22,38,30,1,1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Fast","fast slow",1,"Lets Get It Started",18,571,9,657.9,142.67,6,1,52,31,22,22,38,30,1,1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Fast","fast slow",1,"Lets Get It Started",24,571,11,655.7,60.31,6,1,52,31,22,22,38,30,1,1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Fast","fast slow",1,"Lets Get It Started",27,571,8,608.3,38.99,6,1,52,31,22,22,38,30,1,1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Fast","fast slow",1,"Lets Get It Started",30,571,12,531.33,62.74,6,1,52,31,22,22,38,30,1,1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Fast","fast slow",1,"My Name Is",-12,698,9,715.33,55.73,1,3,52,31,22,22,38,30,1,1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Fast","fast slow",1,"My Name Is",-6,698,10,704.11,50.44,1,3,52,31,22,22,38,30,1,1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Fast","fast slow",1,"My Name Is",0,698,8,773.38,51.73,1,3,52,31,22,22,38,30,1,1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Fast","fast slow",1,"My Name Is",6,698,7,722.11,34.65,1,3,52,31,22,22,38,30,1,1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Fast","fast slow",1,"My Name Is",12,698,11,696.89,50.58,1,3,52,31,22,22,38,30,1,1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Fast","fast slow",1,"My Name Is",18,698,12,708.33,38.22,1,3,52,31,22,22,38,30,1,1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Fast","fast slow",1,"My Name Is",24,698,14,675.44,33.09,1,3,52,31,22,22,38,30,1,1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Fast","fast slow",1,"My Name Is",27,698,13,708.33,54.81,1,3,52,31,22,22,38,30,1,1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Fast","fast slow",1,"My Name Is",30,698,6,647.2,58.1,1,3,52,31,22,22,38,30,1,1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Fast","fast slow",1,"Poker Face",-12,504,10,658,53.29,1,2,52,31,22,22,38,30,1,1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Fast","fast slow",1,"Poker Face",-6,504,12,545.75,73.37,1,2,52,31,22,22,38,30,1,1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Fast","fast slow",1,"Poker Face",0,504,7,651.6,28.44,1,2,52,31,22,22,38,30,1,1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Fast","fast slow",1,"Poker Face",6,504,13,588,68.62,1,2,52,31,22,22,38,30,1,1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Fast","fast slow",1,"Poker Face",12,504,14,625.4,44.09,1,2,52,31,22,22,38,30,1,1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Fast","fast slow",1,"Poker Face",18,504,6,682.78,43.38,1,2,52,31,22,22,38,30,1,1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Fast","fast slow",1,"Poker Face",24,504,8,692.22,40.7,1,2,52,31,22,22,38,30,1,1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Fast","fast slow",1,"Poker Face",27,504,9,675.89,41.68,1,2,52,31,22,22,38,30,1,1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Fast","fast slow",1,"Poker Face",30,504,11,610.8,81.24,1,2,52,31,22,22,38,30,1,1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Slow","fast slow",0,"Electric Chapel",-30,469,9,324.74,86.6,3,5,52,31,22,22,38,30,-1,-1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Slow","fast slow",0,"Electric Chapel",-27,469,14,353.17,95.26,3,5,52,31,22,22,38,30,-1,-1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Slow","fast slow",0,"Electric Chapel",-24,469,12,290.95,79.53,3,5,52,31,22,22,38,30,-1,-1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Slow","fast slow",0,"Electric Chapel",-18,469,10,366.06,35.18,3,5,52,31,22,22,38,30,-1,-1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Slow","fast slow",0,"Electric Chapel",-12,469,11,339.39,45.77,3,5,52,31,22,22,38,30,-1,-1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Slow","fast slow",0,"Electric Chapel",-6,469,8,355.29,111.82,3,5,52,31,22,22,38,30,-1,-1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Slow","fast slow",0,"Electric Chapel",0,469,13,350.5,35.58,3,5,52,31,22,22,38,30,-1,-1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Slow","fast slow",0,"Electric Chapel",6,469,6,334.42,86.62,3,5,52,31,22,22,38,30,-1,-1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Slow","fast slow",0,"Electric Chapel",12,469,7,250.04,30.97,3,5,52,31,22,22,38,30,-1,-1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Slow","fast slow",0,"Rock Bottom",-30,652,14,509.08,68.16,2,1,52,31,22,22,38,30,-1,-1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Slow","fast slow",0,"Rock Bottom",-27,652,6,492.62,63.46,2,1,52,31,22,22,38,30,-1,-1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Slow","fast slow",0,"Rock Bottom",-24,652,9,563.36,131.37,2,1,52,31,22,22,38,30,-1,-1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Slow","fast slow",0,"Rock Bottom",-18,652,11,628.9,39.56,2,1,52,31,22,22,38,30,-1,-1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Slow","fast slow",0,"Rock Bottom",-12,652,10,601.3,101.31,2,1,52,31,22,22,38,30,-1,-1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Slow","fast slow",0,"Rock Bottom",-6,652,7,580.18,68.07,2,1,52,31,22,22,38,30,-1,-1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Slow","fast slow",0,"Rock Bottom",0,652,12,633,51.29,2,1,52,31,22,22,38,30,-1,-1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Slow","fast slow",0,"Rock Bottom",6,652,8,622.1,42.64,2,1,52,31,22,22,38,30,-1,-1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Slow","fast slow",0,"Rock Bottom",12,652,13,553.27,63.48,2,1,52,31,22,22,38,30,-1,-1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Slow","fast slow",0,"The Boogie That Be",-30,571,11,530.08,44.79,2,2,52,31,22,22,38,30,-1,-1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Slow","fast slow",0,"The Boogie That Be",-27,571,9,517.08,72.05,2,2,52,31,22,22,38,30,-1,-1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Slow","fast slow",0,"The Boogie That Be",-24,571,13,544.36,56.96,2,2,52,31,22,22,38,30,-1,-1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Slow","fast slow",0,"The Boogie That Be",-18,571,10,549.75,96.45,2,2,52,31,22,22,38,30,-1,-1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Slow","fast slow",0,"The Boogie That Be",-12,571,12,571.27,64.13,2,2,52,31,22,22,38,30,-1,-1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Slow","fast slow",0,"The Boogie That Be",-6,571,6,624.4,37.64,2,2,52,31,22,22,38,30,-1,-1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
26,"SUFFFastFirst","Slow","fast slow",0,"The Boogie That Be",0,571,7,516.83,47.16,2,2,52,31,22,22,38,30,-1,-1,-1,1,-0.965736308798765,-0.882522084105664,-0.66854545672845,-0.189459681520837,-0.761165061281501,-0.19820694280964,-1.96573630879877,0.0342636912012346
