"Subject","Order","Context","Song","Distort","IBI","SD_IBI","Tries","GMSI_AE","GMSI_PA","GMSI_MT","GMSI_SA","GMSI_E","GMSI_Gen","GMSI_AE_Z","GMSI_PA_Z","GMSI_MT_Z","GMSI_SA_Z","GMSI_E_Z","GMSI_Gen_Z","Actual"
10,"T1J2","fast","Rock Bottom",12,629.3,16.21,1,42,46,39,37,34,94,0.386666064016654,-0.159783888862265,1.5558814050336,1.00583862071854,0.170006873288328,1.10643188111304,652
10,"T1J2","fast","Rock Bottom",18,668.22,189.9,1,42,46,39,37,34,94,0.386666064016654,-0.159783888862265,1.5558814050336,1.00583862071854,0.170006873288328,1.10643188111304,652
10,"T1J2","fast","Rock Bottom",24,626.1,21.65,1,42,46,39,37,34,94,0.386666064016654,-0.159783888862265,1.5558814050336,1.00583862071854,0.170006873288328,1.10643188111304,652
10,"T1J2","fast","Rock Bottom",27,623.8,21.89,1,42,46,39,37,34,94,0.386666064016654,-0.159783888862265,1.5558814050336,1.00583862071854,0.170006873288328,1.10643188111304,652
10,"T1J2","fast","Rock Bottom",30,617.4,30.99,1,42,46,39,37,34,94,0.386666064016654,-0.159783888862265,1.5558814050336,1.00583862071854,0.170006873288328,1.10643188111304,652
10,"T1J2","fast","The Boogie That Be",-12,543.67,21.03,1,42,46,39,37,34,94,0.386666064016654,-0.159783888862265,1.5558814050336,1.00583862071854,0.170006873288328,1.10643188111304,571
10,"T1J2","fast","The Boogie That Be",-6,515.67,29.66,1,42,46,39,37,34,94,0.386666064016654,-0.159783888862265,1.5558814050336,1.00583862071854,0.170006873288328,1.10643188111304,571
10,"T1J2","fast","The Boogie That Be",0,545.18,19.02,1,42,46,39,37,34,94,0.386666064016654,-0.159783888862265,1.5558814050336,1.00583862071854,0.170006873288328,1.10643188111304,571
10,"T1J2","fast","The Boogie That Be",6,529.67,24.33,1,42,46,39,37,34,94,0.386666064016654,-0.159783888862265,1.5558814050336,1.00583862071854,0.170006873288328,1.10643188111304,571
10,"T1J2","fast","The Boogie That Be",12,497.46,24.38,1,42,46,39,37,34,94,0.386666064016654,-0.159783888862265,1.5558814050336,1.00583862071854,0.170006873288328,1.10643188111304,571
10,"T1J2","fast","The Boogie That Be",18,522.33,20.52,1,42,46,39,37,34,94,0.386666064016654,-0.159783888862265,1.5558814050336,1.00583862071854,0.170006873288328,1.10643188111304,571
10,"T1J2","fast","The Boogie That Be",24,492.54,13.82,1,42,46,39,37,34,94,0.386666064016654,-0.159783888862265,1.5558814050336,1.00583862071854,0.170006873288328,1.10643188111304,571
10,"T1J2","fast","The Boogie That Be",27,534.33,148.36,1,42,46,39,37,34,94,0.386666064016654,-0.159783888862265,1.5558814050336,1.00583862071854,0.170006873288328,1.10643188111304,571
10,"T1J2","fast","The Boogie That Be",30,485.77,14.67,1,42,46,39,37,34,94,0.386666064016654,-0.159783888862265,1.5558814050336,1.00583862071854,0.170006873288328,1.10643188111304,571
11,"T1J2","fast","Electric Chapel",-12,580.09,40.55,2,37,31,7,17,38,42,-0.179663019644102,-2.11769914675199,-1.36690795502952,-1.47138600780271,1.00918973717965,-1.6378103503318,469
11,"T1J2","fast","Electric Chapel",-6,516,30.8,2,37,31,7,17,38,42,-0.179663019644102,-2.11769914675199,-1.36690795502952,-1.47138600780271,1.00918973717965,-1.6378103503318,469
11,"T1J2","fast","Electric Chapel",0,535.25,28.51,2,37,31,7,17,38,42,-0.179663019644102,-2.11769914675199,-1.36690795502952,-1.47138600780271,1.00918973717965,-1.6378103503318,469
11,"T1J2","fast","Electric Chapel",6,525.42,24.45,2,37,31,7,17,38,42,-0.179663019644102,-2.11769914675199,-1.36690795502952,-1.47138600780271,1.00918973717965,-1.6378103503318,469
11,"T1J2","fast","Electric Chapel",12,585.73,35.58,2,37,31,7,17,38,42,-0.179663019644102,-2.11769914675199,-1.36690795502952,-1.47138600780271,1.00918973717965,-1.6378103503318,469
11,"T1J2","fast","Electric Chapel",18,593.27,30.58,2,37,31,7,17,38,42,-0.179663019644102,-2.11769914675199,-1.36690795502952,-1.47138600780271,1.00918973717965,-1.6378103503318,469
11,"T1J2","fast","Electric Chapel",24,463.31,25.16,2,37,31,7,17,38,42,-0.179663019644102,-2.11769914675199,-1.36690795502952,-1.47138600780271,1.00918973717965,-1.6378103503318,469
11,"T1J2","fast","Electric Chapel",27,563.45,32.59,2,37,31,7,17,38,42,-0.179663019644102,-2.11769914675199,-1.36690795502952,-1.47138600780271,1.00918973717965,-1.6378103503318,469
11,"T1J2","fast","Electric Chapel",30,504.33,27.29,2,37,31,7,17,38,42,-0.179663019644102,-2.11769914675199,-1.36690795502952,-1.47138600780271,1.00918973717965,-1.6378103503318,469
11,"T1J2","fast","Rock Bottom",-12,866.43,74.42,2,37,31,7,17,38,42,-0.179663019644102,-2.11769914675199,-1.36690795502952,-1.47138600780271,1.00918973717965,-1.6378103503318,652
11,"T1J2","fast","Rock Bottom",-6,874.43,57.35,2,37,31,7,17,38,42,-0.179663019644102,-2.11769914675199,-1.36690795502952,-1.47138600780271,1.00918973717965,-1.6378103503318,652
11,"T1J2","fast","Rock Bottom",0,843.88,82.7,2,37,31,7,17,38,42,-0.179663019644102,-2.11769914675199,-1.36690795502952,-1.47138600780271,1.00918973717965,-1.6378103503318,652
11,"T1J2","fast","Rock Bottom",6,728,60.82,2,37,31,7,17,38,42,-0.179663019644102,-2.11769914675199,-1.36690795502952,-1.47138600780271,1.00918973717965,-1.6378103503318,652
11,"T1J2","fast","Rock Bottom",12,748.67,44.66,2,37,31,7,17,38,42,-0.179663019644102,-2.11769914675199,-1.36690795502952,-1.47138600780271,1.00918973717965,-1.6378103503318,652
11,"T1J2","fast","Rock Bottom",18,753.5,80.64,2,37,31,7,17,38,42,-0.179663019644102,-2.11769914675199,-1.36690795502952,-1.47138600780271,1.00918973717965,-1.6378103503318,652
11,"T1J2","fast","Rock Bottom",24,944.43,90.15,2,37,31,7,17,38,42,-0.179663019644102,-2.11769914675199,-1.36690795502952,-1.47138600780271,1.00918973717965,-1.6378103503318,652
11,"T1J2","fast","Rock Bottom",27,882.43,101.18,2,37,31,7,17,38,42,-0.179663019644102,-2.11769914675199,-1.36690795502952,-1.47138600780271,1.00918973717965,-1.6378103503318,652
11,"T1J2","fast","Rock Bottom",30,897.29,32.2,2,37,31,7,17,38,42,-0.179663019644102,-2.11769914675199,-1.36690795502952,-1.47138600780271,1.00918973717965,-1.6378103503318,652
11,"T1J2","fast","The Boogie That Be",-12,594.09,41.18,2,37,31,7,17,38,42,-0.179663019644102,-2.11769914675199,-1.36690795502952,-1.47138600780271,1.00918973717965,-1.6378103503318,571
11,"T1J2","fast","The Boogie That Be",-6,590.64,46.91,2,37,31,7,17,38,42,-0.179663019644102,-2.11769914675199,-1.36690795502952,-1.47138600780271,1.00918973717965,-1.6378103503318,571
11,"T1J2","fast","The Boogie That Be",0,532.33,28.53,2,37,31,7,17,38,42,-0.179663019644102,-2.11769914675199,-1.36690795502952,-1.47138600780271,1.00918973717965,-1.6378103503318,571
11,"T1J2","fast","The Boogie That Be",6,622.1,52.88,2,37,31,7,17,38,42,-0.179663019644102,-2.11769914675199,-1.36690795502952,-1.47138600780271,1.00918973717965,-1.6378103503318,571
11,"T1J2","fast","The Boogie That Be",12,561.18,34.47,2,37,31,7,17,38,42,-0.179663019644102,-2.11769914675199,-1.36690795502952,-1.47138600780271,1.00918973717965,-1.6378103503318,571
11,"T1J2","fast","The Boogie That Be",18,674.3,82.46,2,37,31,7,17,38,42,-0.179663019644102,-2.11769914675199,-1.36690795502952,-1.47138600780271,1.00918973717965,-1.6378103503318,571
11,"T1J2","fast","The Boogie That Be",24,475.92,19.46,2,37,31,7,17,38,42,-0.179663019644102,-2.11769914675199,-1.36690795502952,-1.47138600780271,1.00918973717965,-1.6378103503318,571
11,"T1J2","fast","The Boogie That Be",27,518.42,20.04,2,37,31,7,17,38,42,-0.179663019644102,-2.11769914675199,-1.36690795502952,-1.47138600780271,1.00918973717965,-1.6378103503318,571
11,"T1J2","fast","The Boogie That Be",30,590.27,30.79,2,37,31,7,17,38,42,-0.179663019644102,-2.11769914675199,-1.36690795502952,-1.47138600780271,1.00918973717965,-1.6378103503318,571
12,"T1J2","fast","Electric Chapel",-12,400.13,20.9,1,34,40,13,25,28,63,-0.519460469840555,-0.942949992018155,-0.818884950017684,-0.480496156394208,-1.08876742254866,-0.529558679940615,469
12,"T1J2","fast","Electric Chapel",-6,478.23,44.5,1,34,40,13,25,28,63,-0.519460469840555,-0.942949992018155,-0.818884950017684,-0.480496156394208,-1.08876742254866,-0.529558679940615,469
12,"T1J2","fast","Electric Chapel",0,550.09,42,1,34,40,13,25,28,63,-0.519460469840555,-0.942949992018155,-0.818884950017684,-0.480496156394208,-1.08876742254866,-0.529558679940615,469
12,"T1J2","fast","Electric Chapel",6,414.47,22.23,1,34,40,13,25,28,63,-0.519460469840555,-0.942949992018155,-0.818884950017684,-0.480496156394208,-1.08876742254866,-0.529558679940615,469
12,"T1J2","fast","Electric Chapel",12,430.79,25.18,1,34,40,13,25,28,63,-0.519460469840555,-0.942949992018155,-0.818884950017684,-0.480496156394208,-1.08876742254866,-0.529558679940615,469
12,"T1J2","fast","Electric Chapel",18,430.43,29.92,1,34,40,13,25,28,63,-0.519460469840555,-0.942949992018155,-0.818884950017684,-0.480496156394208,-1.08876742254866,-0.529558679940615,469
12,"T1J2","fast","Electric Chapel",24,398.63,80.45,1,34,40,13,25,28,63,-0.519460469840555,-0.942949992018155,-0.818884950017684,-0.480496156394208,-1.08876742254866,-0.529558679940615,469
12,"T1J2","fast","Electric Chapel",27,420.73,30.11,1,34,40,13,25,28,63,-0.519460469840555,-0.942949992018155,-0.818884950017684,-0.480496156394208,-1.08876742254866,-0.529558679940615,469
12,"T1J2","fast","Electric Chapel",30,410.07,21.54,1,34,40,13,25,28,63,-0.519460469840555,-0.942949992018155,-0.818884950017684,-0.480496156394208,-1.08876742254866,-0.529558679940615,469
12,"T1J2","fast","Rock Bottom",-12,604.4,70.32,1,34,40,13,25,28,63,-0.519460469840555,-0.942949992018155,-0.818884950017684,-0.480496156394208,-1.08876742254866,-0.529558679940615,652
12,"T1J2","fast","Rock Bottom",-6,571.36,47.92,1,34,40,13,25,28,63,-0.519460469840555,-0.942949992018155,-0.818884950017684,-0.480496156394208,-1.08876742254866,-0.529558679940615,652
12,"T1J2","fast","Rock Bottom",0,625.8,57.15,1,34,40,13,25,28,63,-0.519460469840555,-0.942949992018155,-0.818884950017684,-0.480496156394208,-1.08876742254866,-0.529558679940615,652
12,"T1J2","fast","Rock Bottom",6,656.3,88.69,1,34,40,13,25,28,63,-0.519460469840555,-0.942949992018155,-0.818884950017684,-0.480496156394208,-1.08876742254866,-0.529558679940615,652
12,"T1J2","fast","Rock Bottom",12,602.9,61,1,34,40,13,25,28,63,-0.519460469840555,-0.942949992018155,-0.818884950017684,-0.480496156394208,-1.08876742254866,-0.529558679940615,652
12,"T1J2","fast","Rock Bottom",18,606.2,32.09,1,34,40,13,25,28,63,-0.519460469840555,-0.942949992018155,-0.818884950017684,-0.480496156394208,-1.08876742254866,-0.529558679940615,652
12,"T1J2","fast","Rock Bottom",24,525.5,18.38,1,34,40,13,25,28,63,-0.519460469840555,-0.942949992018155,-0.818884950017684,-0.480496156394208,-1.08876742254866,-0.529558679940615,652
12,"T1J2","fast","Rock Bottom",27,540.92,47.33,1,34,40,13,25,28,63,-0.519460469840555,-0.942949992018155,-0.818884950017684,-0.480496156394208,-1.08876742254866,-0.529558679940615,652
12,"T1J2","fast","Rock Bottom",30,648.9,41.44,1,34,40,13,25,28,63,-0.519460469840555,-0.942949992018155,-0.818884950017684,-0.480496156394208,-1.08876742254866,-0.529558679940615,652
12,"T1J2","fast","The Boogie That Be",-12,622.8,128.44,1,34,40,13,25,28,63,-0.519460469840555,-0.942949992018155,-0.818884950017684,-0.480496156394208,-1.08876742254866,-0.529558679940615,571
12,"T1J2","fast","The Boogie That Be",-6,671.2,64.99,1,34,40,13,25,28,63,-0.519460469840555,-0.942949992018155,-0.818884950017684,-0.480496156394208,-1.08876742254866,-0.529558679940615,571
12,"T1J2","fast","The Boogie That Be",0,581.55,49.71,1,34,40,13,25,28,63,-0.519460469840555,-0.942949992018155,-0.818884950017684,-0.480496156394208,-1.08876742254866,-0.529558679940615,571
12,"T1J2","fast","The Boogie That Be",6,505.17,27.1,1,34,40,13,25,28,63,-0.519460469840555,-0.942949992018155,-0.818884950017684,-0.480496156394208,-1.08876742254866,-0.529558679940615,571
12,"T1J2","fast","The Boogie That Be",12,616,89.42,1,34,40,13,25,28,63,-0.519460469840555,-0.942949992018155,-0.818884950017684,-0.480496156394208,-1.08876742254866,-0.529558679940615,571
12,"T1J2","fast","The Boogie That Be",18,680.11,64.18,1,34,40,13,25,28,63,-0.519460469840555,-0.942949992018155,-0.818884950017684,-0.480496156394208,-1.08876742254866,-0.529558679940615,571
12,"T1J2","fast","The Boogie That Be",24,565.36,146.83,1,34,40,13,25,28,63,-0.519460469840555,-0.942949992018155,-0.818884950017684,-0.480496156394208,-1.08876742254866,-0.529558679940615,571
12,"T1J2","fast","The Boogie That Be",27,551.36,39.25,1,34,40,13,25,28,63,-0.519460469840555,-0.942949992018155,-0.818884950017684,-0.480496156394208,-1.08876742254866,-0.529558679940615,571
12,"T1J2","fast","The Boogie That Be",30,619.5,26.46,1,34,40,13,25,28,63,-0.519460469840555,-0.942949992018155,-0.818884950017684,-0.480496156394208,-1.08876742254866,-0.529558679940615,571
13,"J1T2","slow","Electric Chapel",-30,446.21,34.55,3,36,43,27,25,33,65,-0.292928836376253,-0.55136694044021,0.45983539500993,-0.480496156394208,-0.0397888426845025,-0.424010901808121,469
13,"J1T2","slow","Electric Chapel",-27,440.29,30.89,3,36,43,27,25,33,65,-0.292928836376253,-0.55136694044021,0.45983539500993,-0.480496156394208,-0.0397888426845025,-0.424010901808121,469
13,"J1T2","slow","Electric Chapel",-24,488.38,29.04,3,36,43,27,25,33,65,-0.292928836376253,-0.55136694044021,0.45983539500993,-0.480496156394208,-0.0397888426845025,-0.424010901808121,469
13,"J1T2","slow","Electric Chapel",-18,434,117.2,3,36,43,27,25,33,65,-0.292928836376253,-0.55136694044021,0.45983539500993,-0.480496156394208,-0.0397888426845025,-0.424010901808121,469
13,"J1T2","slow","Electric Chapel",-12,492.77,41.74,3,36,43,27,25,33,65,-0.292928836376253,-0.55136694044021,0.45983539500993,-0.480496156394208,-0.0397888426845025,-0.424010901808121,469
13,"J1T2","slow","Electric Chapel",-6,416.87,32.41,3,36,43,27,25,33,65,-0.292928836376253,-0.55136694044021,0.45983539500993,-0.480496156394208,-0.0397888426845025,-0.424010901808121,469
13,"J1T2","slow","Electric Chapel",0,511,34.4,3,36,43,27,25,33,65,-0.292928836376253,-0.55136694044021,0.45983539500993,-0.480496156394208,-0.0397888426845025,-0.424010901808121,469
13,"J1T2","slow","Electric Chapel",6,466.36,54.65,3,36,43,27,25,33,65,-0.292928836376253,-0.55136694044021,0.45983539500993,-0.480496156394208,-0.0397888426845025,-0.424010901808121,469
13,"J1T2","slow","Electric Chapel",12,509.08,46.11,3,36,43,27,25,33,65,-0.292928836376253,-0.55136694044021,0.45983539500993,-0.480496156394208,-0.0397888426845025,-0.424010901808121,469
13,"J1T2","slow","Rock Bottom",-30,584.45,37.68,3,36,43,27,25,33,65,-0.292928836376253,-0.55136694044021,0.45983539500993,-0.480496156394208,-0.0397888426845025,-0.424010901808121,652
13,"J1T2","slow","Rock Bottom",-27,670.89,42.86,3,36,43,27,25,33,65,-0.292928836376253,-0.55136694044021,0.45983539500993,-0.480496156394208,-0.0397888426845025,-0.424010901808121,652
13,"J1T2","slow","Rock Bottom",-24,608.1,58.43,3,36,43,27,25,33,65,-0.292928836376253,-0.55136694044021,0.45983539500993,-0.480496156394208,-0.0397888426845025,-0.424010901808121,652
13,"J1T2","slow","Rock Bottom",-18,624.6,46.21,3,36,43,27,25,33,65,-0.292928836376253,-0.55136694044021,0.45983539500993,-0.480496156394208,-0.0397888426845025,-0.424010901808121,652
13,"J1T2","slow","Rock Bottom",-12,685,52.29,3,36,43,27,25,33,65,-0.292928836376253,-0.55136694044021,0.45983539500993,-0.480496156394208,-0.0397888426845025,-0.424010901808121,652
13,"J1T2","slow","Rock Bottom",-6,549.45,40.57,3,36,43,27,25,33,65,-0.292928836376253,-0.55136694044021,0.45983539500993,-0.480496156394208,-0.0397888426845025,-0.424010901808121,652
13,"J1T2","slow","Rock Bottom",0,590.27,28.22,3,36,43,27,25,33,65,-0.292928836376253,-0.55136694044021,0.45983539500993,-0.480496156394208,-0.0397888426845025,-0.424010901808121,652
13,"J1T2","slow","Rock Bottom",6,554.91,30.5,3,36,43,27,25,33,65,-0.292928836376253,-0.55136694044021,0.45983539500993,-0.480496156394208,-0.0397888426845025,-0.424010901808121,652
13,"J1T2","slow","Rock Bottom",12,593.18,58.7,3,36,43,27,25,33,65,-0.292928836376253,-0.55136694044021,0.45983539500993,-0.480496156394208,-0.0397888426845025,-0.424010901808121,652
13,"J1T2","slow","The Boogie That Be",-30,593.18,55.96,3,36,43,27,25,33,65,-0.292928836376253,-0.55136694044021,0.45983539500993,-0.480496156394208,-0.0397888426845025,-0.424010901808121,571
13,"J1T2","slow","The Boogie That Be",-27,678.11,59.21,3,36,43,27,25,33,65,-0.292928836376253,-0.55136694044021,0.45983539500993,-0.480496156394208,-0.0397888426845025,-0.424010901808121,571
13,"J1T2","slow","The Boogie That Be",-24,621.8,170.79,3,36,43,27,25,33,65,-0.292928836376253,-0.55136694044021,0.45983539500993,-0.480496156394208,-0.0397888426845025,-0.424010901808121,571
13,"J1T2","slow","The Boogie That Be",-18,576.45,75.03,3,36,43,27,25,33,65,-0.292928836376253,-0.55136694044021,0.45983539500993,-0.480496156394208,-0.0397888426845025,-0.424010901808121,571
13,"J1T2","slow","The Boogie That Be",-12,576.55,59.41,3,36,43,27,25,33,65,-0.292928836376253,-0.55136694044021,0.45983539500993,-0.480496156394208,-0.0397888426845025,-0.424010901808121,571
13,"J1T2","slow","The Boogie That Be",-6,638.2,52.88,3,36,43,27,25,33,65,-0.292928836376253,-0.55136694044021,0.45983539500993,-0.480496156394208,-0.0397888426845025,-0.424010901808121,571
13,"J1T2","slow","The Boogie That Be",0,638.7,346,3,36,43,27,25,33,65,-0.292928836376253,-0.55136694044021,0.45983539500993,-0.480496156394208,-0.0397888426845025,-0.424010901808121,571
13,"J1T2","slow","The Boogie That Be",6,609,47.98,3,36,43,27,25,33,65,-0.292928836376253,-0.55136694044021,0.45983539500993,-0.480496156394208,-0.0397888426845025,-0.424010901808121,571
13,"J1T2","slow","The Boogie That Be",12,605.4,60.69,3,36,43,27,25,33,65,-0.292928836376253,-0.55136694044021,0.45983539500993,-0.480496156394208,-0.0397888426845025,-0.424010901808121,571
14,"J1T2","slow","Electric Chapel",-30,498.69,17.92,2,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679,469
14,"J1T2","slow","Electric Chapel",-27,495.62,27.92,2,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679,469
14,"J1T2","slow","Electric Chapel",-24,506.33,26.02,2,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679,469
14,"J1T2","slow","Electric Chapel",-18,513.67,29.09,2,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679,469
14,"J1T2","slow","Electric Chapel",-12,513,22.89,2,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679,469
14,"J1T2","slow","Electric Chapel",-6,502.25,25.59,2,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679,469
14,"J1T2","slow","Electric Chapel",0,478.38,19.96,2,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679,469
14,"J1T2","slow","Electric Chapel",6,532.83,18.69,2,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679,469
14,"J1T2","slow","Electric Chapel",12,490.08,14.5,2,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679,469
14,"J1T2","slow","Rock Bottom",-30,639,28.84,2,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679,652
14,"J1T2","slow","Rock Bottom",-27,650.3,27.92,2,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679,652
14,"J1T2","slow","Rock Bottom",-24,654.7,26.57,2,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679,652
14,"J1T2","slow","Rock Bottom",-18,628.6,16.02,2,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679,652
14,"J1T2","slow","Rock Bottom",-12,625.4,21.87,2,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679,652
14,"J1T2","slow","Rock Bottom",-6,628.2,33.33,2,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679,652
14,"J1T2","slow","Rock Bottom",0,616.6,33.14,2,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679,652
14,"J1T2","slow","Rock Bottom",6,611.9,25.74,2,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679,652
14,"J1T2","slow","Rock Bottom",12,633,26.13,2,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679,652
14,"J1T2","slow","The Boogie That Be",-30,525.83,15.15,2,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679,571
14,"J1T2","slow","The Boogie That Be",-27,505.25,19.96,2,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679,571
14,"J1T2","slow","The Boogie That Be",-24,521.25,29.91,2,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679,571
14,"J1T2","slow","The Boogie That Be",-18,529.67,19.14,2,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679,571
14,"J1T2","slow","The Boogie That Be",-12,507.25,21.56,2,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679,571
14,"J1T2","slow","The Boogie That Be",-6,485.38,132.45,2,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679,571
14,"J1T2","slow","The Boogie That Be",0,588,149.87,2,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679,571
14,"J1T2","slow","The Boogie That Be",6,529,21.94,2,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679,571
14,"J1T2","slow","The Boogie That Be",12,523,21.04,2,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679,571
15,"J1T2","slow","Electric Chapel",-30,528.92,25.76,6,46,44,16,33,32,75,0.839729330945259,-0.420839256580895,-0.544873447511766,0.510393695014292,-0.249584558657333,0.103727988854348,469
15,"J1T2","slow","Electric Chapel",-27,500.62,35.06,6,46,44,16,33,32,75,0.839729330945259,-0.420839256580895,-0.544873447511766,0.510393695014292,-0.249584558657333,0.103727988854348,469
15,"J1T2","slow","Electric Chapel",-24,514.67,29.45,6,46,44,16,33,32,75,0.839729330945259,-0.420839256580895,-0.544873447511766,0.510393695014292,-0.249584558657333,0.103727988854348,469
15,"J1T2","slow","Electric Chapel",-18,520.17,66.92,6,46,44,16,33,32,75,0.839729330945259,-0.420839256580895,-0.544873447511766,0.510393695014292,-0.249584558657333,0.103727988854348,469
15,"J1T2","slow","Electric Chapel",-12,529.42,41.02,6,46,44,16,33,32,75,0.839729330945259,-0.420839256580895,-0.544873447511766,0.510393695014292,-0.249584558657333,0.103727988854348,469
15,"J1T2","slow","Electric Chapel",-6,500.17,20.28,6,46,44,16,33,32,75,0.839729330945259,-0.420839256580895,-0.544873447511766,0.510393695014292,-0.249584558657333,0.103727988854348,469
15,"J1T2","slow","Electric Chapel",0,505.17,20.92,6,46,44,16,33,32,75,0.839729330945259,-0.420839256580895,-0.544873447511766,0.510393695014292,-0.249584558657333,0.103727988854348,469
15,"J1T2","slow","Electric Chapel",6,500.92,39.33,6,46,44,16,33,32,75,0.839729330945259,-0.420839256580895,-0.544873447511766,0.510393695014292,-0.249584558657333,0.103727988854348,469
15,"J1T2","slow","Electric Chapel",12,491,25.86,6,46,44,16,33,32,75,0.839729330945259,-0.420839256580895,-0.544873447511766,0.510393695014292,-0.249584558657333,0.103727988854348,469
15,"J1T2","slow","Rock Bottom",-30,628.4,28.06,6,46,44,16,33,32,75,0.839729330945259,-0.420839256580895,-0.544873447511766,0.510393695014292,-0.249584558657333,0.103727988854348,652
15,"J1T2","slow","Rock Bottom",-27,645.1,37.14,6,46,44,16,33,32,75,0.839729330945259,-0.420839256580895,-0.544873447511766,0.510393695014292,-0.249584558657333,0.103727988854348,652
15,"J1T2","slow","Rock Bottom",-24,593.18,33.78,6,46,44,16,33,32,75,0.839729330945259,-0.420839256580895,-0.544873447511766,0.510393695014292,-0.249584558657333,0.103727988854348,652
15,"J1T2","slow","Rock Bottom",-18,600.7,30.13,6,46,44,16,33,32,75,0.839729330945259,-0.420839256580895,-0.544873447511766,0.510393695014292,-0.249584558657333,0.103727988854348,652
15,"J1T2","slow","Rock Bottom",-12,615.8,63.44,6,46,44,16,33,32,75,0.839729330945259,-0.420839256580895,-0.544873447511766,0.510393695014292,-0.249584558657333,0.103727988854348,652
15,"J1T2","slow","Rock Bottom",-6,644.6,34.33,6,46,44,16,33,32,75,0.839729330945259,-0.420839256580895,-0.544873447511766,0.510393695014292,-0.249584558657333,0.103727988854348,652
15,"J1T2","slow","Rock Bottom",0,593.91,43.05,6,46,44,16,33,32,75,0.839729330945259,-0.420839256580895,-0.544873447511766,0.510393695014292,-0.249584558657333,0.103727988854348,652
15,"J1T2","slow","Rock Bottom",6,620.1,58.96,6,46,44,16,33,32,75,0.839729330945259,-0.420839256580895,-0.544873447511766,0.510393695014292,-0.249584558657333,0.103727988854348,652
15,"J1T2","slow","Rock Bottom",12,643.1,30.56,6,46,44,16,33,32,75,0.839729330945259,-0.420839256580895,-0.544873447511766,0.510393695014292,-0.249584558657333,0.103727988854348,652
15,"J1T2","slow","The Boogie That Be",-30,494,28.72,6,46,44,16,33,32,75,0.839729330945259,-0.420839256580895,-0.544873447511766,0.510393695014292,-0.249584558657333,0.103727988854348,571
