"Subject","Order","Context","Song","Distort","jdgmt","faster","GMSI_AE","GMSI_PA","GMSI_MT","GMSI_SA","GMSI_E","GMSI_Gen","GMSI_AE_Z","GMSI_PA_Z","GMSI_MT_Z","GMSI_SA_Z","GMSI_E_Z","GMSI_Gen_Z"
29,"T1J2","slow","The Boogie That Be",-18,2,0,30,41,9,28,32,55,-0.97252373676916,-0.81242230815884,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.95174979247059
29,"T1J2","slow","The Boogie That Be",-12,2,0,30,41,9,28,32,55,-0.97252373676916,-0.81242230815884,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.95174979247059
29,"T1J2","slow","The Boogie That Be",-6,2,0,30,41,9,28,32,55,-0.97252373676916,-0.81242230815884,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.95174979247059
29,"T1J2","slow","The Boogie That Be",0,2,0,30,41,9,28,32,55,-0.97252373676916,-0.81242230815884,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.95174979247059
29,"T1J2","slow","The Boogie That Be",6,1,1,30,41,9,28,32,55,-0.97252373676916,-0.81242230815884,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.95174979247059
29,"T1J2","slow","The Boogie That Be",12,1,1,30,41,9,28,32,55,-0.97252373676916,-0.81242230815884,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.95174979247059
30,"T1J2","slow","Electric Chapel",-30,1,1,37,46,9,26,34,68,-0.179663019644102,-0.159783888862265,-1.18423362002557,-0.356634924968145,0.170006873288328,-0.26568923460938
30,"T1J2","slow","Electric Chapel",-27,2,0,37,46,9,26,34,68,-0.179663019644102,-0.159783888862265,-1.18423362002557,-0.356634924968145,0.170006873288328,-0.26568923460938
30,"T1J2","slow","Electric Chapel",-24,1,1,37,46,9,26,34,68,-0.179663019644102,-0.159783888862265,-1.18423362002557,-0.356634924968145,0.170006873288328,-0.26568923460938
30,"T1J2","slow","Electric Chapel",-18,2,0,37,46,9,26,34,68,-0.179663019644102,-0.159783888862265,-1.18423362002557,-0.356634924968145,0.170006873288328,-0.26568923460938
30,"T1J2","slow","Electric Chapel",-12,1,1,37,46,9,26,34,68,-0.179663019644102,-0.159783888862265,-1.18423362002557,-0.356634924968145,0.170006873288328,-0.26568923460938
30,"T1J2","slow","Electric Chapel",-6,1,1,37,46,9,26,34,68,-0.179663019644102,-0.159783888862265,-1.18423362002557,-0.356634924968145,0.170006873288328,-0.26568923460938
30,"T1J2","slow","Electric Chapel",0,1,1,37,46,9,26,34,68,-0.179663019644102,-0.159783888862265,-1.18423362002557,-0.356634924968145,0.170006873288328,-0.26568923460938
30,"T1J2","slow","Electric Chapel",6,1,1,37,46,9,26,34,68,-0.179663019644102,-0.159783888862265,-1.18423362002557,-0.356634924968145,0.170006873288328,-0.26568923460938
30,"T1J2","slow","Electric Chapel",12,1,1,37,46,9,26,34,68,-0.179663019644102,-0.159783888862265,-1.18423362002557,-0.356634924968145,0.170006873288328,-0.26568923460938
30,"T1J2","slow","Rock Bottom",-30,2,0,37,46,9,26,34,68,-0.179663019644102,-0.159783888862265,-1.18423362002557,-0.356634924968145,0.170006873288328,-0.26568923460938
30,"T1J2","slow","Rock Bottom",-27,2,0,37,46,9,26,34,68,-0.179663019644102,-0.159783888862265,-1.18423362002557,-0.356634924968145,0.170006873288328,-0.26568923460938
30,"T1J2","slow","Rock Bottom",-24,2,0,37,46,9,26,34,68,-0.179663019644102,-0.159783888862265,-1.18423362002557,-0.356634924968145,0.170006873288328,-0.26568923460938
30,"T1J2","slow","Rock Bottom",-18,2,0,37,46,9,26,34,68,-0.179663019644102,-0.159783888862265,-1.18423362002557,-0.356634924968145,0.170006873288328,-0.26568923460938
30,"T1J2","slow","Rock Bottom",-12,2,0,37,46,9,26,34,68,-0.179663019644102,-0.159783888862265,-1.18423362002557,-0.356634924968145,0.170006873288328,-0.26568923460938
30,"T1J2","slow","Rock Bottom",-6,2,0,37,46,9,26,34,68,-0.179663019644102,-0.159783888862265,-1.18423362002557,-0.356634924968145,0.170006873288328,-0.26568923460938
30,"T1J2","slow","Rock Bottom",0,1,1,37,46,9,26,34,68,-0.179663019644102,-0.159783888862265,-1.18423362002557,-0.356634924968145,0.170006873288328,-0.26568923460938
30,"T1J2","slow","Rock Bottom",6,2,0,37,46,9,26,34,68,-0.179663019644102,-0.159783888862265,-1.18423362002557,-0.356634924968145,0.170006873288328,-0.26568923460938
30,"T1J2","slow","Rock Bottom",12,1,1,37,46,9,26,34,68,-0.179663019644102,-0.159783888862265,-1.18423362002557,-0.356634924968145,0.170006873288328,-0.26568923460938
30,"T1J2","slow","The Boogie That Be",-30,2,0,37,46,9,26,34,68,-0.179663019644102,-0.159783888862265,-1.18423362002557,-0.356634924968145,0.170006873288328,-0.26568923460938
30,"T1J2","slow","The Boogie That Be",-27,2,0,37,46,9,26,34,68,-0.179663019644102,-0.159783888862265,-1.18423362002557,-0.356634924968145,0.170006873288328,-0.26568923460938
30,"T1J2","slow","The Boogie That Be",-24,2,0,37,46,9,26,34,68,-0.179663019644102,-0.159783888862265,-1.18423362002557,-0.356634924968145,0.170006873288328,-0.26568923460938
30,"T1J2","slow","The Boogie That Be",-18,2,0,37,46,9,26,34,68,-0.179663019644102,-0.159783888862265,-1.18423362002557,-0.356634924968145,0.170006873288328,-0.26568923460938
30,"T1J2","slow","The Boogie That Be",-12,1,1,37,46,9,26,34,68,-0.179663019644102,-0.159783888862265,-1.18423362002557,-0.356634924968145,0.170006873288328,-0.26568923460938
30,"T1J2","slow","The Boogie That Be",-6,1,1,37,46,9,26,34,68,-0.179663019644102,-0.159783888862265,-1.18423362002557,-0.356634924968145,0.170006873288328,-0.26568923460938
30,"T1J2","slow","The Boogie That Be",0,1,1,37,46,9,26,34,68,-0.179663019644102,-0.159783888862265,-1.18423362002557,-0.356634924968145,0.170006873288328,-0.26568923460938
30,"T1J2","slow","The Boogie That Be",6,1,1,37,46,9,26,34,68,-0.179663019644102,-0.159783888862265,-1.18423362002557,-0.356634924968145,0.170006873288328,-0.26568923460938
30,"T1J2","slow","The Boogie That Be",12,1,1,37,46,9,26,34,68,-0.179663019644102,-0.159783888862265,-1.18423362002557,-0.356634924968145,0.170006873288328,-0.26568923460938
31,"J1T2","fast","Electric Chapel",-12,2,0,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348
31,"J1T2","fast","Electric Chapel",-6,2,0,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348
31,"J1T2","fast","Electric Chapel",0,1,1,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348
31,"J1T2","fast","Electric Chapel",6,2,0,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348
31,"J1T2","fast","Electric Chapel",12,1,1,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348
31,"J1T2","fast","Electric Chapel",18,1,1,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348
31,"J1T2","fast","Electric Chapel",24,1,1,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348
31,"J1T2","fast","Electric Chapel",27,1,1,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348
31,"J1T2","fast","Electric Chapel",30,1,1,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348
31,"J1T2","fast","Rock Bottom",-12,2,0,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348
31,"J1T2","fast","Rock Bottom",-6,2,0,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348
31,"J1T2","fast","Rock Bottom",0,2,0,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348
31,"J1T2","fast","Rock Bottom",6,2,0,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348
31,"J1T2","fast","Rock Bottom",12,1,1,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348
31,"J1T2","fast","Rock Bottom",18,1,1,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348
31,"J1T2","fast","Rock Bottom",24,1,1,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348
31,"J1T2","fast","Rock Bottom",27,1,1,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348
31,"J1T2","fast","Rock Bottom",30,1,1,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348
31,"J1T2","fast","The Boogie That Be",-12,2,0,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348
31,"J1T2","fast","The Boogie That Be",-6,1,1,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348
31,"J1T2","fast","The Boogie That Be",0,2,0,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348
31,"J1T2","fast","The Boogie That Be",6,2,0,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348
31,"J1T2","fast","The Boogie That Be",12,2,0,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348
31,"J1T2","fast","The Boogie That Be",18,2,0,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348
31,"J1T2","fast","The Boogie That Be",24,2,0,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348
31,"J1T2","fast","The Boogie That Be",27,1,1,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348
31,"J1T2","fast","The Boogie That Be",30,1,1,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348
32,"J1T2","fast","Electric Chapel",-12,2,0,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602
32,"J1T2","fast","Electric Chapel",-6,2,0,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602
32,"J1T2","fast","Electric Chapel",0,2,0,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602
32,"J1T2","fast","Electric Chapel",6,2,0,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602
32,"J1T2","fast","Electric Chapel",12,2,0,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602
32,"J1T2","fast","Electric Chapel",18,1,1,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602
32,"J1T2","fast","Electric Chapel",24,2,0,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602
32,"J1T2","fast","Electric Chapel",27,1,1,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602
32,"J1T2","fast","Electric Chapel",30,1,1,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602
32,"J1T2","fast","Rock Bottom",-12,2,0,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602
32,"J1T2","fast","Rock Bottom",-6,2,0,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602
32,"J1T2","fast","Rock Bottom",0,2,0,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602
32,"J1T2","fast","Rock Bottom",6,2,0,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602
32,"J1T2","fast","Rock Bottom",12,2,0,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602
32,"J1T2","fast","Rock Bottom",18,2,0,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602
32,"J1T2","fast","Rock Bottom",24,2,0,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602
32,"J1T2","fast","Rock Bottom",27,1,1,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602
32,"J1T2","fast","Rock Bottom",30,1,1,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602
32,"J1T2","fast","The Boogie That Be",-12,2,0,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602
32,"J1T2","fast","The Boogie That Be",-6,2,0,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602
32,"J1T2","fast","The Boogie That Be",0,1,1,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602
32,"J1T2","fast","The Boogie That Be",6,2,0,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602
32,"J1T2","fast","The Boogie That Be",12,1,1,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602
32,"J1T2","fast","The Boogie That Be",18,1,1,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602
32,"J1T2","fast","The Boogie That Be",24,1,1,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602
32,"J1T2","fast","The Boogie That Be",27,1,1,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602
32,"J1T2","fast","The Boogie That Be",30,2,0,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602
33,"J1T2","fast","Electric Chapel",-12,2,0,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582
33,"J1T2","fast","Electric Chapel",-6,2,0,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582
33,"J1T2","fast","Electric Chapel",0,2,0,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582
33,"J1T2","fast","Electric Chapel",6,2,0,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582
33,"J1T2","fast","Electric Chapel",12,1,1,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582
33,"J1T2","fast","Electric Chapel",18,1,1,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582
33,"J1T2","fast","Electric Chapel",24,2,0,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582
33,"J1T2","fast","Electric Chapel",27,1,1,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582
33,"J1T2","fast","Electric Chapel",30,1,1,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582
33,"J1T2","fast","Rock Bottom",-12,2,0,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582
33,"J1T2","fast","Rock Bottom",-6,2,0,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582
33,"J1T2","fast","Rock Bottom",0,2,0,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582
33,"J1T2","fast","Rock Bottom",6,2,0,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582
33,"J1T2","fast","Rock Bottom",12,2,0,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582
33,"J1T2","fast","Rock Bottom",18,1,1,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582
33,"J1T2","fast","Rock Bottom",24,1,1,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582
33,"J1T2","fast","Rock Bottom",27,1,1,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582
33,"J1T2","fast","Rock Bottom",30,1,1,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582
33,"J1T2","fast","The Boogie That Be",-12,2,0,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582
33,"J1T2","fast","The Boogie That Be",-6,2,0,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582
33,"J1T2","fast","The Boogie That Be",0,2,0,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582
33,"J1T2","fast","The Boogie That Be",6,2,0,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582
33,"J1T2","fast","The Boogie That Be",12,1,1,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582
33,"J1T2","fast","The Boogie That Be",18,1,1,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582
33,"J1T2","fast","The Boogie That Be",24,1,1,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582
33,"J1T2","fast","The Boogie That Be",27,1,1,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582
33,"J1T2","fast","The Boogie That Be",30,1,1,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582
34,"T1J2","fast","Electric Chapel",-12,2,0,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134
34,"T1J2","fast","Electric Chapel",-6,2,0,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134
34,"T1J2","fast","Electric Chapel",0,2,0,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134
34,"T1J2","fast","Electric Chapel",6,2,0,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134
34,"T1J2","fast","Electric Chapel",12,1,1,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134
34,"T1J2","fast","Electric Chapel",18,1,1,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134
34,"T1J2","fast","Electric Chapel",24,1,1,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134
34,"T1J2","fast","Electric Chapel",27,1,1,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134
34,"T1J2","fast","Electric Chapel",30,1,1,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134
34,"T1J2","fast","Rock Bottom",-12,2,0,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134
34,"T1J2","fast","Rock Bottom",-6,2,0,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134
34,"T1J2","fast","Rock Bottom",0,2,0,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134
34,"T1J2","fast","Rock Bottom",6,2,0,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134
34,"T1J2","fast","Rock Bottom",12,1,1,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134
34,"T1J2","fast","Rock Bottom",18,1,1,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134
34,"T1J2","fast","Rock Bottom",24,1,1,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134
34,"T1J2","fast","Rock Bottom",27,1,1,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134
34,"T1J2","fast","Rock Bottom",30,1,1,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134
34,"T1J2","fast","The Boogie That Be",-12,2,0,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134
34,"T1J2","fast","The Boogie That Be",-6,2,0,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134
34,"T1J2","fast","The Boogie That Be",0,1,1,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134
34,"T1J2","fast","The Boogie That Be",6,2,0,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134
34,"T1J2","fast","The Boogie That Be",12,1,1,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134
34,"T1J2","fast","The Boogie That Be",18,1,1,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134
34,"T1J2","fast","The Boogie That Be",24,1,1,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134
34,"T1J2","fast","The Boogie That Be",27,1,1,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134
34,"T1J2","fast","The Boogie That Be",30,1,1,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134
35,"T1J2","fast","Electric Chapel",-12,2,0,56,60,37,33,40,104,1.97238749826677,1.66760368516814,1.37320707002965,0.510393695014292,1.42878116912531,1.63417077177551
35,"T1J2","fast","Electric Chapel",-6,2,0,56,60,37,33,40,104,1.97238749826677,1.66760368516814,1.37320707002965,0.510393695014292,1.42878116912531,1.63417077177551
35,"T1J2","fast","Electric Chapel",0,2,0,56,60,37,33,40,104,1.97238749826677,1.66760368516814,1.37320707002965,0.510393695014292,1.42878116912531,1.63417077177551
35,"T1J2","fast","Electric Chapel",6,1,1,56,60,37,33,40,104,1.97238749826677,1.66760368516814,1.37320707002965,0.510393695014292,1.42878116912531,1.63417077177551
35,"T1J2","fast","Electric Chapel",12,1,1,56,60,37,33,40,104,1.97238749826677,1.66760368516814,1.37320707002965,0.510393695014292,1.42878116912531,1.63417077177551
35,"T1J2","fast","Electric Chapel",18,2,0,56,60,37,33,40,104,1.97238749826677,1.66760368516814,1.37320707002965,0.510393695014292,1.42878116912531,1.63417077177551
35,"T1J2","fast","Electric Chapel",24,1,1,56,60,37,33,40,104,1.97238749826677,1.66760368516814,1.37320707002965,0.510393695014292,1.42878116912531,1.63417077177551
35,"T1J2","fast","Electric Chapel",27,1,1,56,60,37,33,40,104,1.97238749826677,1.66760368516814,1.37320707002965,0.510393695014292,1.42878116912531,1.63417077177551
35,"T1J2","fast","Electric Chapel",30,1,1,56,60,37,33,40,104,1.97238749826677,1.66760368516814,1.37320707002965,0.510393695014292,1.42878116912531,1.63417077177551
35,"T1J2","fast","Rock Bottom",-12,2,0,56,60,37,33,40,104,1.97238749826677,1.66760368516814,1.37320707002965,0.510393695014292,1.42878116912531,1.63417077177551
35,"T1J2","fast","Rock Bottom",-6,2,0,56,60,37,33,40,104,1.97238749826677,1.66760368516814,1.37320707002965,0.510393695014292,1.42878116912531,1.63417077177551
35,"T1J2","fast","Rock Bottom",0,2,0,56,60,37,33,40,104,1.97238749826677,1.66760368516814,1.37320707002965,0.510393695014292,1.42878116912531,1.63417077177551
35,"T1J2","fast","Rock Bottom",6,2,0,56,60,37,33,40,104,1.97238749826677,1.66760368516814,1.37320707002965,0.510393695014292,1.42878116912531,1.63417077177551
35,"T1J2","fast","Rock Bottom",12,2,0,56,60,37,33,40,104,1.97238749826677,1.66760368516814,1.37320707002965,0.510393695014292,1.42878116912531,1.63417077177551
